id_global,iteracion_origen,id_origen,clase,precision,recall,f1,cobertura,aciertos,errores,antecedentes
RG0073,1,R073,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG0075,1,R075,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=normal AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG0078,1,R078,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0080,1,R080,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG0081,1,R081,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG0082,1,R082,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG0087,1,R087,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipotension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG0089,1,R089,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG0090,1,R090,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG0091,1,R091,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG0093,1,R093,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0095,1,R095,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG0096,1,R096,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG0098,1,R098,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG0100,1,R100,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG0102,1,R102,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=elevada AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG0103,1,R103,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG0105,1,R105,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG0107,1,R107,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0108,1,R108,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG0111,1,R111,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG0112,1,R112,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG0116,1,R116,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG0120,1,R120,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG0123,1,R123,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG0125,1,R125,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG0129,1,R129,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG0130,1,R130,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG0131,1,R131,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG0134,1,R134,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG0137,1,R137,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=normal AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG0138,1,R138,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG0144,1,R144,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG0145,1,R145,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG0146,1,R146,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG0147,1,R147,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG0153,1,R153,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=normal AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG0154,1,R154,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG0157,1,R157,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0161,1,R161,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG0165,1,R165,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG0177,1,R177,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=elevada AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG0179,1,R179,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG0183,1,R183,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipotension AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG0186,1,R186,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG0187,1,R187,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG0189,1,R189,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG0190,1,R190,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
